#C = Cell, L = Link, N = Neighbor, M = Midpoint||||||||||||
#Cell_Index||Link_Index|Cell_Zpos|CellXpos|Neighbor_Index|Neighbor_Zpos|Neighbor_Xpos|Midpoint_Zpos|Midpoint_Xpos|CellNeighbor_Distance|Cell_Distance|Neighbor_Distance
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
469|469|469-13|3026|-19130|13|8938|-12375|5982|-15752.5|8976.7348741065|4488.3674370533|4488.3674370533
469|469|469-24|3026|-19130|24|2285|-15339|2655.5|-17234.5|3862.7402190673|1931.3701095336|1931.3701095336
469|469|469-67|3026|-19130|67|1642|-22332|2334|-20731|3488.3033125002|1744.1516562501|1744.1516562501
469|469|469-75|3026|-19130|75|-75|-19226|1475.5|-19178|3102.485616405|1551.2428082025|1551.2428082025
469|469|469-143|3026|-19130|143|4195|-20927|3610.5|-20028.5|2143.7747083124|1071.8873541562|1071.8873541562
469|469|469-170|3026|-19130|170|5778|-15480|4402|-17305|4571.2147182122|2285.6073591061|2285.6073591061
469|469|469-1275|3026|-19130|1275|2661|-19471|2843.5|-19300.5|499.50575572259|249.7528778613|249.7528778613
469|469|469-1868|3026|-19130|1868|2684|-18456|2855|-18793|755.80420745058|377.90210372529|377.90210372529
469|469|469-1961|3026|-19130|1961|2942|-19748|2984|-19439|623.68261159022|311.84130579511|311.84130579511
469|469|469-2354|3026|-19130|2354|3341|-19462|3183.5|-19296|457.65598433758|228.82799216879|228.82799216879
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
470|470|470-6|-22912|18333|6|-7163|23056|-15037.5|20694.5|16441.950310106|8220.9751550531|8220.9751550531
470|470|470-7|-22912|18333|7|-9453|6428|-16182.5|12380.5|17968.686819019|8984.3434095097|8984.3434095097
470|470|470-8|-22912|18333|8|-23412|-1340|-23162|8496.5|19679.352860295|9839.6764301475|9839.6764301475
470|470|470-9|-22912|18333|9|-14166|2973|-18539|10653|17675.466500209|8837.7332501043|8837.7332501043
470|470|470-11|-22912|18333|11|-23264|23797|-23088|21065|5475.3264742844|2737.6632371422|2737.6632371422
470|470|470-98|-22912|18333|98|-18407|20312|-20659.5|19322.5|4920.5148104644|2460.2574052322|2460.2574052322
470|470|470-174|-22912|18333|174|-23746|20809|-23329|19571|2612.6867397375|1306.3433698687|1306.3433698687
470|470|470-180|-22912|18333|180|-17419|13734|-20165.5|16033.5|7164.0665826052|3582.0332913026|3582.0332913026
470|470|470-831|-22912|18333|831|-22820|18793|-22866|18563|469.10979525054|234.55489762527|234.55489762527
470|470|470-1189|-22912|18333|1189|-23056|18780|-22984|18556.5|469.6221885729|234.81109428645|234.81109428645
470|470|470-1426|-22912|18333|1426|-22601|18028|-22756.5|18180.5|435.59843893201|217.799219466|217.799219466
470|470|470-2144|-22912|18333|2144|-23063|17834|-22987.5|18083.5|521.34633402375|260.67316701187|260.67316701187
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
471|471|471-12|15402|16042|12|7017|8662|11209.5|12352|11170.166740027|5585.0833700134|5585.0833700134
471|471|471-17|15402|16042|17|17323|14676|16362.5|15359|2357.1586709426|1178.5793354713|1178.5793354713
471|471|471-109|15402|16042|109|13890|16197|14646|16119.5|1519.9240112585|759.96200562923|759.96200562923
471|471|471-129|15402|16042|129|17758|16671|16580|16356.5|2438.5194278496|1219.2597139248|1219.2597139248
471|471|471-217|15402|16042|217|17054|18552|16228|17297|3004.8633912376|1502.4316956188|1502.4316956188
471|471|471-328|15402|16042|328|15436|16265|15419|16153.5|225.57703783852|112.78851891926|112.78851891926
471|471|471-1073|15402|16042|1073|15171|15862|15286.5|15952|292.84979084848|146.42489542424|146.42489542424
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
472|472|472-6|4437|18352|6|-7163|23056|-1363|20704|12517.492400637|6258.7462003184|6258.7462003184
472|472|472-10|4437|18352|10|1374|10662|2905.5|14507|8277.5641948583|4138.7820974291|4138.7820974291
472|472|472-12|4437|18352|12|7017|8662|5727|13507|10027.586948015|5013.7934740075|5013.7934740075
472|472|472-29|4437|18352|29|3281|14204|3859|16278|4306.0701341246|2153.0350670623|2153.0350670623
472|472|472-48|4437|18352|48|1573|17143|3005|17747.5|3108.7259448205|1554.3629724102|1554.3629724102
472|472|472-61|4437|18352|61|5240|18825|4838.5|18588.5|931.95386151891|465.97693075945|465.97693075945
472|472|472-69|4437|18352|69|4070|20568|4253.5|19460|2246.1845427302|1123.0922713651|1123.0922713651
472|472|472-126|4437|18352|126|2130|19296|3283.5|18824|2492.6662432022|1246.3331216011|1246.3331216011
472|472|472-186|4437|18352|186|7473|13296|5955|15824|5897.4937049564|2948.7468524782|2948.7468524782
472|472|472-711|4437|18352|711|4412|18295|4424.5|18323.5|62.241465278382|31.120732639191|31.120732639191
472|472|472-1026|4437|18352|1026|5607|18657|5022|18504.5|1209.1009056319|604.55045281597|604.55045281597
472|472|472-1315|4437|18352|1315|3710|19513|4073.5|18932.5|1369.8357565781|684.91787828907|684.91787828907
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
473|473|473-1|-2557|-6972|1|-3421|6409|-2989|-281.5|13408.8648662|6704.4324330998|6704.4324330998
473|473|473-2|-2557|-6972|2|1905|-9319|-326|-8145.5|5041.6121429559|2520.8060714779|2520.8060714779
473|473|473-3|-2557|-6972|3|-7744|5208|-5150.5|-882|13238.480615237|6619.2403076184|6619.2403076184
473|473|473-4|-2557|-6972|4|-14791|-12627|-8674|-9799.5|13477.751333216|6738.8756666079|6738.8756666079
473|473|473-32|-2557|-6972|32|2173|-10770|-192|-8871|6066.1111100935|3033.0555550468|3033.0555550468
473|473|473-64|-2557|-6972|64|-3589|-10142|-3073|-8557|3333.7552399659|1666.8776199829|1666.8776199829
473|473|473-95|-2557|-6972|95|-2611|-6561|-2584|-6766.5|414.53226653664|207.26613326832|207.26613326832
473|473|473-582|-2557|-6972|582|-3726|-6702|-3141.5|-6837|1199.775395647|599.88769782352|599.88769782352
473|473|473-1837|-2557|-6972|1837|-2018|-7220|-2287.5|-7096|593.31694733928|296.65847366964|296.65847366964
473|473|473-2003|-2557|-6972|2003|-2403|-6500|-2480|-6736|496.48766349226|248.24383174613|248.24383174613
473|473|473-2077|-2557|-6972|2077|-3611|-8360|-3084|-7666|1742.8310302493|871.41551512467|871.41551512467
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
474|474|474-1|-4757|-5377|1|-3421|6409|-4089|516|11861.479334383|5930.7396671916|5930.7396671916
474|474|474-2|-4757|-5377|2|1905|-9319|-1426|-7348|7740.9048566689|3870.4524283344|3870.4524283344
474|474|474-3|-4757|-5377|3|-7744|5208|-6250.5|-84.5|10998.381426374|5499.1907131868|5499.1907131868
474|474|474-4|-4757|-5377|4|-14791|-12627|-9774|-9002|12379.162168741|6189.5810843707|6189.5810843707
474|474|474-9|-4757|-5377|9|-14166|2973|-9461.5|-1202|12579.816413605|6289.9082068024|6289.9082068024
474|474|474-87|-4757|-5377|87|-7973|-3561|-6365|-4469|3693.3063777596|1846.6531888798|1846.6531888798
474|474|474-88|-4757|-5377|88|-2876|-5143|-3816.5|-5260|1895.4991427062|947.74957135311|947.74957135311
474|474|474-209|-4757|-5377|209|-4626|-5910|-4691.5|-5643.5|548.8624600025|274.43123000125|274.43123000125
474|474|474-248|-4757|-5377|248|-3524|-5516|-4140.5|-5446.5|1240.8102191713|620.40510958566|620.40510958566
474|474|474-525|-4757|-5377|525|-4931|-5902|-4844|-5639.5|553.08317638489|276.54158819245|276.54158819245
474|474|474-597|-4757|-5377|597|-4737|-4278|-4747|-4827.5|1099.1819685566|549.59098427831|549.59098427831
474|474|474-1601|-4757|-5377|1601|-6069|-5090|-5413|-5233.5|1343.0238270411|671.51191352053|671.51191352053
474|474|474-1775|-4757|-5377|1775|-3791|-4386|-4274|-4881.5|1383.9208792413|691.96043962065|691.96043962065
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
475|475|475-6|-3437|21080|6|-7163|23056|-5300|22068|4217.5409897238|2108.7704948619|2108.7704948619
475|475|475-7|-3437|21080|7|-9453|6428|-6445|13754|15838.982290539|7919.4911452694|7919.4911452694
475|475|475-10|-3437|21080|10|1374|10662|-1031.5|15871|11475.210019865|5737.6050099323|5737.6050099323
475|475|475-25|-3437|21080|25|-3588|19548|-3512.5|20314|1539.4235934271|769.71179671355|769.71179671355
475|475|475-49|-3437|21080|49|-5994|21620|-4715.5|21350|2613.3979796426|1306.6989898213|1306.6989898213
475|475|475-126|-3437|21080|126|2130|19296|-653.5|20188|5845.8656330778|2922.9328165389|2922.9328165389
475|475|475-177|-3437|21080|177|2297|22954|-570|22017|6032.4648362009|3016.2324181004|3016.2324181004
475|475|475-443|-3437|21080|443|-3695|21341|-3566|21210.5|366.99455036826|183.49727518413|183.49727518413
475|475|475-667|-3437|21080|667|-2806|20384|-3121.5|20732|939.45569347362|469.72784673681|469.72784673681
475|475|475-1196|-3437|21080|1196|-3823|20419|-3630|20749.5|765.45215395869|382.72607697935|382.72607697935
475|475|475-1355|-3437|21080|1355|-2164|21785|-2800.5|21432.5|1455.1817755868|727.59088779341|727.59088779341
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
476|476|476-6|1622|12938|6|-7163|23056|-2770.5|17997|13399.632420332|6699.8162101658|6699.8162101658
476|476|476-10|1622|12938|10|1374|10662|1498|11800|2289.471554748|1144.735777374|1144.735777374
476|476|476-18|1622|12938|18|2227|12385|1924.5|12661.5|819.65480539066|409.82740269533|409.82740269533
476|476|476-29|1622|12938|29|3281|14204|2451.5|13571|2086.8725404298|1043.4362702149|1043.4362702149
476|476|476-133|1622|12938|133|-839|16070|391.5|14504|3983.2078780802|1991.6039390401|1991.6039390401
476|476|476-138|1622|12938|138|939|12436|1280.5|12687|847.63966400824|423.81983200412|423.81983200412
476|476|476-458|1622|12938|458|868|13536|1245|13237|962.35128721273|481.17564360637|481.17564360637
476|476|476-678|1622|12938|678|286|11507|954|12222.5|1957.7172931759|978.85864658795|978.85864658795
476|476|476-1110|1622|12938|1110|1989|11799|1805.5|12368.5|1196.666202414|598.33310120701|598.33310120701
476|476|476-1602|1622|12938|1602|2278|13004|1950|12971|659.31176237043|329.65588118521|329.65588118521
476|476|476-2132|1622|12938|2132|1777|13272|1699.5|13105|368.21325342796|184.10662671398|184.10662671398
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
477|477|477-2|-15593|-7411|2|1905|-9319|-6844|-8365|17601.717757083|8800.8588785413|8800.8588785413
477|477|477-4|-15593|-7411|4|-14791|-12627|-15192|-10019|5277.2966564331|2638.6483282166|2638.6483282166
477|477|477-8|-15593|-7411|8|-23412|-1340|-19502.5|-4375.5|9899.1818853883|4949.5909426942|4949.5909426942
477|477|477-9|-15593|-7411|9|-14166|2973|-14879.5|-2219|10481.59267478|5240.79633739|5240.79633739
477|477|477-53|-15593|-7411|53|-13054|-10148|-14323.5|-8779.5|3733.3215773624|1866.6607886812|1866.6607886812
477|477|477-114|-15593|-7411|114|-13784|-5073|-14688.5|-6242|2956.1334543623|1478.0667271812|1478.0667271812
477|477|477-116|-15593|-7411|116|-18962|-10258|-17277.5|-8834.5|4410.846857464|2205.423428732|2205.423428732
477|477|477-136|-15593|-7411|136|-19704|-7542|-17648.5|-7476.5|4113.0866754786|2056.5433377393|2056.5433377393
477|477|477-985|-15593|-7411|985|-15787|-6832|-15690|-7121.5|610.63655311486|305.31827655743|305.31827655743
477|477|477-2094|-15593|-7411|2094|-15349|-8125|-15471|-7768|754.54092003019|377.27046001509|377.27046001509
477|477|477-2415|-15593|-7411|2415|-14988|-7164|-15290.5|-7287.5|653.47838525846|326.73919262923|326.73919262923
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
478|478|478-5|15548|-13218|5|14269|279|14908.5|-6469.5|13557.464733496|6778.7323667482|6778.7323667482
478|478|478-13|15548|-13218|13|8938|-12375|12243|-12796.5|6663.5387745552|3331.7693872776|3331.7693872776
478|478|478-15|15548|-13218|15|14903|-17764|15225.5|-15491|4591.5292659418|2295.7646329709|2295.7646329709
478|478|478-106|15548|-13218|106|12839|-6844|14193.5|-10031|6925.7892691014|3462.8946345507|3462.8946345507
478|478|478-135|15548|-13218|135|17532|-12036|16540|-12627|2309.4111803661|1154.7055901831|1154.7055901831
478|478|478-161|15548|-13218|161|18106|-17530|16827|-15374|5013.6521618477|2506.8260809238|2506.8260809238
478|478|478-195|15548|-13218|195|11078|-13445|13313|-13331.5|4475.7601589004|2237.8800794502|2237.8800794502
478|478|478-1268|15548|-13218|1268|14491|-13833|15019.5|-13525.5|1222.8957437165|611.44787185826|611.44787185826
478|478|478-1299|15548|-13218|1299|16177|-12396|15862.5|-12807|1035.0483080514|517.52415402568|517.52415402568
478|478|478-1376|15548|-13218|1376|15212|-12822|15380|-13020|519.33804020118|259.66902010059|259.66902010059
478|478|478-1562|15548|-13218|1562|15861|-14062|15704.5|-13640|900.16942849666|450.08471424833|450.08471424833
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
479|479|479-2|1970|-12537|2|1905|-9319|1937.5|-10928|3218.6563966972|1609.3281983486|1609.3281983486
479|479|479-4|1970|-12537|4|-14791|-12627|-6410.5|-12582|16761.241630619|8380.6208153096|8380.6208153096
479|479|479-13|1970|-12537|13|8938|-12375|5454|-12456|6969.882925846|3484.941462923|3484.941462923
479|479|479-32|1970|-12537|32|2173|-10770|2071.5|-11653.5|1778.622500701|889.31125035052|889.31125035052
479|479|479-111|1970|-12537|111|677|-13445|1323.5|-12991|1579.9724681146|789.98623405728|789.98623405728
479|479|479-211|1970|-12537|211|2662|-12965|2316|-12751|813.66332103641|406.83166051821|406.83166051821
479|479|479-815|1970|-12537|815|3405|-11715|2687.5|-12126|1653.7560279558|826.87801397788|826.87801397788
479|479|479-1829|1970|-12537|1829|1785|-12550|1877.5|-12543.5|185.45619428857|92.728097144285|92.728097144285
479|479|479-1872|1970|-12537|1872|2753|-13116|2361.5|-12826.5|973.82236573207|486.91118286603|486.91118286603
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
480|480|480-1|-5265|-2928|1|-3421|6409|-4343|1740.5|9517.3475821786|4758.6737910893|4758.6737910893
480|480|480-2|-5265|-2928|2|1905|-9319|-1680|-6123.5|9604.8831851304|4802.4415925652|4802.4415925652
480|480|480-3|-5265|-2928|3|-7744|5208|-6504.5|1140|8505.2887664088|4252.6443832044|4252.6443832044
480|480|480-4|-5265|-2928|4|-14791|-12627|-10028|-7777.5|13594.678260261|6797.3391301303|6797.3391301303
480|480|480-9|-5265|-2928|9|-14166|2973|-9715.5|22.5|10679.400825889|5339.7004129445|5339.7004129445
480|480|480-87|-5265|-2928|87|-7973|-3561|-6619|-3244.5|2780.9985616681|1390.499280834|1390.499280834
480|480|480-93|-5265|-2928|93|-7142|2139|-6203.5|-394.5|5403.4820255091|2701.7410127546|2701.7410127546
480|480|480-146|-5265|-2928|146|-2751|-3304|-4008|-3116|2541.9622341805|1270.9811170903|1270.9811170903
480|480|480-209|-5265|-2928|209|-4626|-5910|-4945.5|-4419|3049.6958864779|1524.8479432389|1524.8479432389
480|480|480-232|-5265|-2928|232|-5671|-3684|-5468|-3306|858.12120356043|429.06060178021|429.06060178021
480|480|480-330|-5265|-2928|330|-5734|-2393|-5499.5|-2660.5|711.46749750076|355.73374875038|355.73374875038
480|480|480-2265|-5265|-2928|2265|-3547|-3323|-4406|-3125.5|1762.8241545883|881.41207729416|881.41207729416
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
481|481|481-1|-177|4453|1|-3421|6409|-1799|5431|3788.0696931287|1894.0348465643|1894.0348465643
481|481|481-2|-177|4453|2|1905|-9319|864|-2433|13928.48548838|6964.2427441898|6964.2427441898
481|481|481-10|-177|4453|10|1374|10662|598.5|7557.5|6399.7876527272|3199.8938263636|3199.8938263636
481|481|481-12|-177|4453|12|7017|8662|3420|6557.5|8334.8255530635|4167.4127765317|4167.4127765317
481|481|481-22|-177|4453|22|3205|7720|1514|6086.5|4702.2561606106|2351.1280803053|2351.1280803053
481|481|481-55|-177|4453|55|-346|163|-261.5|2308|4293.327497408|2146.663748704|2146.663748704
481|481|481-93|-177|4453|93|-7142|2139|-3659.5|3296|7339.333825355|3669.6669126775|3669.6669126775
481|481|481-102|-177|4453|102|4153|2021|1988|3237|4966.2384155415|2483.1192077707|2483.1192077707
481|481|481-155|-177|4453|155|-3464|10125|-1820.5|7289|6555.6047013224|3277.8023506612|3277.8023506612
481|481|481-290|-177|4453|290|544|4760|183.5|4606.5|783.63894747517|391.81947373759|391.81947373759
481|481|481-536|-177|4453|536|-157|4185|-167|4319|268.74523251585|134.37261625793|134.37261625793
481|481|481-1735|-177|4453|1735|-308|5018|-242.5|4735.5|579.98793090891|289.99396545446|289.99396545446
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
482|482|482-4|-20284|-11255|4|-14791|-12627|-17537.5|-11941|5661.7517607186|2830.8758803593|2830.8758803593
482|482|482-8|-20284|-11255|8|-23412|-1340|-21848|-6297.5|10396.711451223|5198.3557256117|5198.3557256117
482|482|482-99|-20284|-11255|99|-22318|-8987|-21301|-10121|3046.4700884795|1523.2350442397|1523.2350442397
482|482|482-116|-20284|-11255|116|-18962|-10258|-19623|-10756.5|1655.8058461064|827.90292305318|827.90292305318
482|482|482-123|-20284|-11255|123|-20154|-12164|-20219|-11709.5|918.24887693914|459.12443846957|459.12443846957
482|482|482-788|-20284|-11255|788|-21034|-11101|-20659|-11178|765.6474384467|382.82371922335|382.82371922335
482|482|482-1597|-20284|-11255|1597|-20472|-9836|-20378|-10545.5|1431.3996646639|715.69983233196|715.69983233196
482|482|482-1770|-20284|-11255|1770|-19611|-11723|-19947.5|-11489|819.72739371086|409.86369685543|409.86369685543
482|482|482-1803|-20284|-11255|1803|-20685|-11864|-20484.5|-11559.5|729.16527618915|364.58263809458|364.58263809458
482|482|482-2049|-20284|-11255|2049|-19484|-9967|-19884|-10611|1516.2268959493|758.11344797464|758.11344797464
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
483|483|483-4|-22691|-2971|4|-14791|-12627|-18741|-7799|12475.910227314|6237.955113657|6237.955113657
483|483|483-8|-22691|-2971|8|-23412|-1340|-23051.5|-2155.5|1783.2560107848|891.62800539238|891.62800539238
483|483|483-56|-22691|-2971|56|-22357|-7935|-22524|-5453|4975.223814061|2487.6119070305|2487.6119070305
483|483|483-136|-22691|-2971|136|-19704|-7542|-21197.5|-5256.5|5460.4221448529|2730.2110724265|2730.2110724265
483|483|483-192|-22691|-2971|192|-23473|-2373|-23082|-2672|984.4429897155|492.22149485775|492.22149485775
483|483|483-213|-22691|-2971|213|-18260|-1886|-20475.5|-2428.5|4561.905961328|2280.952980664|2280.952980664
483|483|483-346|-22691|-2971|346|-22662|-3111|-22676.5|-3041|142.97202523571|71.486012617854|71.486012617854
483|483|483-367|-22691|-2971|367|-22290|-2335|-22490.5|-2653|751.862354424|375.931177212|375.931177212
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
484|484|484-5|15844|-5517|5|14269|279|15056.5|-2619|6006.1835636284|3003.0917818142|3003.0917818142
484|484|484-13|15844|-5517|13|8938|-12375|12391|-8946|9732.676918505|4866.3384592525|4866.3384592525
484|484|484-35|15844|-5517|35|19273|-9331|17558.5|-7424|5128.8046365601|2564.40231828|2564.40231828
484|484|484-78|15844|-5517|78|14168|-1638|15006|-3577.5|4225.5907279338|2112.7953639669|2112.7953639669
484|484|484-131|15844|-5517|131|18648|104|17246|-2706.5|6281.5648528054|3140.7824264027|3140.7824264027
484|484|484-141|15844|-5517|141|13530|-6280|14687|-5898.5|2436.5477627168|1218.2738813584|1218.2738813584
484|484|484-181|15844|-5517|181|20363|-4420|18103.5|-4968.5|4650.2440796156|2325.1220398078|2325.1220398078
484|484|484-561|15844|-5517|561|16030|-6193|15937|-5855|701.12195800731|350.56097900365|350.56097900365
484|484|484-902|15844|-5517|902|16795|-5010|16319.5|-5263.5|1077.7058968012|538.85294840058|538.85294840058
484|484|484-2023|15844|-5517|2023|15740|-5320|15792|-5418.5|222.76669409945|111.38334704973|111.38334704973
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
485|485|485-4|-20011|-13488|4|-14791|-12627|-17401|-13057.5|5290.5312587679|2645.2656293839|2645.2656293839
485|485|485-8|-20011|-13488|8|-23412|-1340|-21711.5|-7414|12615.098295297|6307.5491476484|6307.5491476484
485|485|485-90|-20011|-13488|90|-13616|-12689|-16813.5|-13088.5|6444.7207852629|3222.3603926315|3222.3603926315
485|485|485-100|-20011|-13488|100|-22427|-16834|-21219|-15161|4127.0779008882|2063.5389504441|2063.5389504441
485|485|485-123|-20011|-13488|123|-20154|-12164|-20082.5|-12826|1331.7000413006|665.8500206503|665.8500206503
